Date,Diffused radiation (W/m^2),Global radiation (W/m^2),Relative humidity (%),Temperature (°C),Maximum temperature (°C),Minimum temperature (°C),Rainfall (mm),day,month,year
2008-04-06,49.989583333333336,217.71527777777777,69.44444444444444,22.15,29.7,14.6,0.0,6,4,2008
2008-04-07,49.989583333333336,217.71527777777777,69.44444444444444,15.95,17.8,14.1,0.1,7,4,2008
2008-04-08,49.989583333333336,217.71527777777777,69.44444444444444,15.049999999999999,17.4,12.7,0.0,8,4,2008
2008-04-09,49.989583333333336,217.71527777777777,69.44444444444444,15.0,17.4,12.6,0.0,9,4,2008
2008-04-10,49.989583333333336,217.71527777777777,69.44444444444444,18.1,24.3,11.9,0.0,10,4,2008
2008-04-11,49.989583333333336,217.71527777777777,69.44444444444444,17.8,21.3,14.3,0.0,11,4,2008
2008-04-12,49.989583333333336,217.71527777777777,69.44444444444444,18.85,22.9,14.8,0.0,12,4,2008
2008-04-13,49.989583333333336,217.71527777777777,69.44444444444444,21.85,27.4,16.3,0.0,13,4,2008
2008-04-14,49.989583333333336,217.71527777777777,69.44444444444444,28.05,35.2,20.9,0.0,14,4,2008
2008-04-15,49.989583333333336,217.71527777777777,69.44444444444444,28.8,33.2,24.4,0.0,15,4,2008
2008-04-16,49.989583333333336,217.71527777777777,69.44444444444444,20.3,24.7,15.9,0.0,16,4,2008
2008-04-17,49.989583333333336,217.71527777777777,69.44444444444444,16.4,18.4,14.4,0.0,17,4,2008
2008-04-18,49.989583333333336,217.71527777777777,69.44444444444444,18.3,23.6,13.0,0.0,18,4,2008
2008-04-19,49.989583333333336,217.71527777777777,69.44444444444444,18.55,23.0,14.1,0.0,19,4,2008
2008-04-20,49.989583333333336,217.71527777777777,69.44444444444444,18.65,23.1,14.2,0.0,20,4,2008
2008-04-21,49.989583333333336,217.71527777777777,69.44444444444444,21.6,28.7,14.5,0.0,21,4,2008
2008-04-22,49.989583333333336,217.71527777777777,69.44444444444444,26.35,31.2,21.5,0.0,22,4,2008
2008-04-23,49.989583333333336,217.71527777777777,69.44444444444444,30.15,39.1,21.2,0.0,23,4,2008
2008-04-24,49.989583333333336,217.71527777777777,69.44444444444444,30.6,37.1,24.1,0.0,24,4,2008
2008-04-25,49.989583333333336,217.71527777777777,69.44444444444444,24.2,29.9,18.5,0.0,25,4,2008
2008-04-26,49.989583333333336,217.71527777777777,69.44444444444444,19.75,22.4,17.1,0.0,26,4,2008
2008-04-27,49.989583333333336,217.71527777777777,69.44444444444444,18.1,20.1,16.1,0.0,27,4,2008
2008-04-28,49.989583333333336,217.71527777777777,69.44444444444444,16.4,19.7,13.1,0.0,28,4,2008
2008-04-29,49.989583333333336,217.71527777777777,69.44444444444444,16.55,19.3,13.8,0.0,29,4,2008
2008-04-30,49.989583333333336,217.71527777777777,69.44444444444444,16.4,18.8,14.0,0.0,30,4,2008
2008-05-01,49.989583333333336,217.71527777777777,69.44444444444444,17.0,19.9,14.1,0.0,1,5,2008
2008-05-02,49.989583333333336,217.71527777777777,69.44444444444444,16.85,19.6,14.1,0.0,2,5,2008
2008-05-03,49.989583333333336,217.71527777777777,69.44444444444444,17.85,21.6,14.1,0.0,3,5,2008
2008-05-04,49.989583333333336,217.71527777777777,69.44444444444444,17.75,22.2,13.3,0.0,4,5,2008
2008-05-05,49.989583333333336,217.71527777777777,69.44444444444444,19.1,23.8,14.4,0.0,5,5,2008
2008-05-06,49.989583333333336,217.71527777777777,69.44444444444444,17.7,20.2,15.2,0.0,6,5,2008
2008-05-07,49.989583333333336,217.71527777777777,69.44444444444444,17.25,20.3,14.2,0.0,7,5,2008
2008-05-08,49.989583333333336,217.71527777777777,69.44444444444444,17.7,20.5,14.9,1.7000000000000002,8,5,2008
2008-05-09,49.989583333333336,217.71527777777777,69.44444444444444,16.85,19.5,14.2,0.0,9,5,2008
2008-05-10,49.989583333333336,217.71527777777777,69.44444444444444,17.15,20.1,14.2,0.0,10,5,2008
2008-05-11,49.989583333333336,217.71527777777777,69.44444444444444,17.5,21.6,13.4,0.0,11,5,2008
2008-05-12,49.989583333333336,217.71527777777777,69.44444444444444,20.85,26.6,15.1,0.0,12,5,2008
2008-05-13,49.989583333333336,217.71527777777777,69.44444444444444,20.95,24.4,17.5,0.0,13,5,2008
2008-05-14,49.989583333333336,217.71527777777777,69.44444444444444,21.2,26.7,15.7,0.2,14,5,2008
2008-05-15,49.989583333333336,217.71527777777777,69.44444444444444,24.2,30.2,18.2,0.0,15,5,2008
2008-05-16,49.989583333333336,217.71527777777777,69.44444444444444,19.0,21.1,16.9,0.0,16,5,2008
2008-05-17,49.989583333333336,217.71527777777777,69.44444444444444,17.799999999999997,20.9,14.7,0.0,17,5,2008
2008-05-18,49.989583333333336,217.71527777777777,69.44444444444444,19.549999999999997,22.2,16.9,0.0,18,5,2008
2008-05-19,49.989583333333336,217.71527777777777,69.44444444444444,20.65,25.0,16.3,0.0,19,5,2008
2008-05-20,49.989583333333336,217.71527777777777,69.44444444444444,21.35,26.8,15.9,0.0,20,5,2008
2008-05-21,49.989583333333336,217.71527777777777,69.44444444444444,22.4,26.8,18.0,0.0,21,5,2008
2008-05-22,49.989583333333336,217.71527777777777,69.44444444444444,22.75,27.3,18.2,0.0,22,5,2008
2008-05-23,49.989583333333336,217.71527777777777,69.44444444444444,20.9,23.4,18.4,0.0,23,5,2008
2008-05-24,49.989583333333336,217.71527777777777,69.44444444444444,19.45,22.0,16.9,0.0,24,5,2008
2008-05-25,49.989583333333336,217.71527777777777,69.44444444444444,20.1,22.3,17.9,0.0,25,5,2008
2008-05-26,49.989583333333336,217.71527777777777,69.44444444444444,19.9,22.7,17.1,0.0,26,5,2008
2008-05-27,49.989583333333336,217.71527777777777,69.44444444444444,21.45,25.0,17.9,0.0,27,5,2008
2008-05-28,49.989583333333336,217.71527777777777,69.44444444444444,22.25,26.2,18.3,0.0,28,5,2008
2008-05-29,49.989583333333336,217.71527777777777,69.44444444444444,23.8,28.5,19.1,0.0,29,5,2008
2008-05-30,49.989583333333336,217.71527777777777,69.44444444444444,23.0,26.9,19.1,0.0,30,5,2008
2008-05-31,49.989583333333336,217.71527777777777,69.44444444444444,23.1,27.1,19.1,0.0,31,5,2008
2008-06-01,49.989583333333336,217.71527777777777,69.44444444444444,23.05,26.6,19.5,0.0,1,6,2008
2008-06-02,49.989583333333336,217.71527777777777,69.44444444444444,22.85,27.3,18.4,0.0,2,6,2008
2008-06-03,49.989583333333336,217.71527777777777,69.44444444444444,21.35,24.6,18.1,0.0,3,6,2008
2008-06-04,49.989583333333336,217.71527777777777,69.44444444444444,23.45,28.7,18.2,0.0,4,6,2008
2008-06-05,49.989583333333336,217.71527777777777,69.44444444444444,27.35,35.2,19.5,0.0,5,6,2008
2008-06-06,49.989583333333336,217.71527777777777,69.44444444444444,24.6,28.2,21.0,0.0,6,6,2008
2008-06-07,49.989583333333336,217.71527777777777,69.44444444444444,22.4,24.4,20.4,0.0,7,6,2008
2008-06-08,49.989583333333336,217.71527777777777,69.44444444444444,22.85,27.1,18.6,0.0,8,6,2008
2008-06-09,49.989583333333336,217.71527777777777,69.44444444444444,28.7,36.9,20.5,0.0,9,6,2008
2008-06-10,49.989583333333336,217.71527777777777,69.44444444444444,22.5,24.1,20.9,0.0,10,6,2008
2008-06-11,49.989583333333336,217.71527777777777,69.44444444444444,21.9,23.6,20.2,0.0,11,6,2008
2008-06-12,49.989583333333336,217.71527777777777,69.44444444444444,22.7,25.4,20.0,0.0,12,6,2008
2008-06-13,49.989583333333336,217.71527777777777,69.44444444444444,23.5,28.1,18.9,0.0,13,6,2008
2008-06-14,49.989583333333336,217.71527777777777,69.44444444444444,24.4,29.2,19.6,0.0,14,6,2008
2008-06-15,49.989583333333336,217.71527777777777,69.44444444444444,24.15,28.8,19.5,0.0,15,6,2008
2008-06-16,49.989583333333336,217.71527777777777,69.44444444444444,22.65,25.2,20.1,0.0,16,6,2008
2008-06-17,49.989583333333336,217.71527777777777,69.44444444444444,22.65,25.6,19.7,0.0,17,6,2008
2008-06-18,49.989583333333336,217.71527777777777,69.44444444444444,24.75,28.4,21.1,0.0,18,6,2008
2008-06-19,49.989583333333336,217.71527777777777,69.44444444444444,25.75,29.7,21.8,0.0,19,6,2008
2008-06-20,49.989583333333336,217.71527777777777,69.44444444444444,26.799999999999997,30.4,23.2,0.0,20,6,2008
2008-06-21,49.989583333333336,217.71527777777777,69.44444444444444,26.65,32.5,20.8,0.0,21,6,2008
2008-06-22,49.989583333333336,217.71527777777777,69.44444444444444,24.95,27.7,22.2,0.0,22,6,2008
2008-06-23,49.989583333333336,217.71527777777777,69.44444444444444,23.450000000000003,26.6,20.3,0.0,23,6,2008
2008-06-24,49.989583333333336,217.71527777777777,69.44444444444444,24.75,27.9,21.6,0.0,24,6,2008
2008-06-25,49.989583333333336,217.71527777777777,69.44444444444444,26.4,30.6,22.2,0.0,25,6,2008
2008-06-26,49.989583333333336,217.71527777777777,69.44444444444444,25.799999999999997,29.7,21.9,0.0,26,6,2008
2008-06-27,49.989583333333336,217.71527777777777,69.44444444444444,26.0,28.9,23.1,0.0,27,6,2008
2008-06-28,49.989583333333336,217.71527777777777,69.44444444444444,24.45,28.0,20.9,0.0,28,6,2008
2008-06-29,49.989583333333336,217.71527777777777,69.44444444444444,24.95,27.2,22.7,0.0,29,6,2008
2008-06-30,49.989583333333336,217.71527777777777,69.44444444444444,25.25,27.4,23.1,0.0,30,6,2008
2008-07-01,49.989583333333336,217.71527777777777,69.44444444444444,25.75,28.4,23.1,0.0,1,7,2008
2008-07-02,49.989583333333336,217.71527777777777,69.44444444444444,24.8,28.1,21.5,0.0,2,7,2008
2008-07-03,49.989583333333336,217.71527777777777,69.44444444444444,24.9,27.3,22.5,0.0,3,7,2008
2008-07-04,49.989583333333336,217.71527777777777,69.44444444444444,24.25,27.1,21.4,0.0,4,7,2008
2008-07-05,49.989583333333336,217.71527777777777,69.44444444444444,25.549999999999997,28.4,22.7,0.0,5,7,2008
2008-07-06,49.989583333333336,217.71527777777777,69.44444444444444,24.8,27.6,22.0,0.0,6,7,2008
2008-07-07,49.989583333333336,217.71527777777777,69.44444444444444,24.9,27.7,22.1,0.0,7,7,2008
2008-07-08,49.989583333333336,217.71527777777777,69.44444444444444,26.200000000000003,29.1,23.3,0.0,8,7,2008
2008-07-09,49.989583333333336,217.71527777777777,69.44444444444444,26.1,28.7,23.5,0.0,9,7,2008
2008-07-10,49.989583333333336,217.71527777777777,69.44444444444444,25.200000000000003,30.1,20.3,0.0,10,7,2008
2008-07-11,49.989583333333336,217.71527777777777,69.44444444444444,25.3,30.5,20.1,0.0,11,7,2008
2008-07-12,49.989583333333336,217.71527777777777,69.44444444444444,24.95,27.9,22.0,0.0,12,7,2008
2008-07-13,49.989583333333336,217.71527777777777,69.44444444444444,24.700000000000003,28.1,21.3,0.0,13,7,2008
2008-07-14,49.989583333333336,217.71527777777777,69.44444444444444,24.950000000000003,28.3,21.6,0.0,14,7,2008
2008-07-15,49.989583333333336,217.71527777777777,69.44444444444444,26.1,29.0,23.2,0.0,15,7,2008
2008-07-16,49.989583333333336,217.71527777777777,69.44444444444444,26.35,29.3,23.4,0.0,16,7,2008
2008-07-17,49.989583333333336,217.71527777777777,69.44444444444444,26.4,29.9,22.9,0.0,17,7,2008
2008-07-18,49.989583333333336,217.71527777777777,69.44444444444444,24.799999999999997,27.7,21.9,0.0,18,7,2008
2008-07-19,49.989583333333336,217.71527777777777,69.44444444444444,24.799999999999997,27.9,21.7,0.0,19,7,2008
2008-07-20,49.989583333333336,217.71527777777777,69.44444444444444,25.950000000000003,28.6,23.3,0.0,20,7,2008
2008-07-21,49.989583333333336,217.71527777777777,69.44444444444444,26.450000000000003,29.6,23.3,0.0,21,7,2008
2008-07-22,49.989583333333336,217.71527777777777,69.44444444444444,25.55,29.6,21.5,0.0,22,7,2008
2008-07-23,49.989583333333336,217.71527777777777,69.44444444444444,26.049999999999997,29.2,22.9,0.0,23,7,2008
2008-07-24,49.989583333333336,217.71527777777777,69.44444444444444,26.6,28.8,24.4,0.0,24,7,2008
2008-07-25,49.989583333333336,217.71527777777777,69.44444444444444,25.8,28.1,23.5,0.0,25,7,2008
2008-07-26,49.989583333333336,217.71527777777777,69.44444444444444,25.0,27.3,22.7,0.0,26,7,2008
2008-07-27,49.989583333333336,217.71527777777777,69.44444444444444,24.85,27.0,22.7,0.0,27,7,2008
2008-07-28,49.989583333333336,217.71527777777777,69.44444444444444,25.049999999999997,27.4,22.7,0.0,28,7,2008
2008-07-29,49.989583333333336,217.71527777777777,69.44444444444444,25.35,27.9,22.8,0.0,29,7,2008
2008-07-30,49.989583333333336,217.71527777777777,69.44444444444444,25.4,27.7,23.1,0.0,30,7,2008
2008-07-31,49.989583333333336,217.71527777777777,69.44444444444444,25.6,27.9,23.3,0.0,31,7,2008
2008-08-01,49.989583333333336,217.71527777777777,69.44444444444444,26.95,30.2,23.7,0.0,1,8,2008
2008-08-02,49.989583333333336,217.71527777777777,69.44444444444444,26.4,30.0,22.8,0.0,2,8,2008
2008-08-03,49.989583333333336,217.71527777777777,69.44444444444444,26.2,29.2,23.2,0.0,3,8,2008
2008-08-04,49.989583333333336,217.71527777777777,69.44444444444444,24.6,27.8,21.4,0.0,4,8,2008
2008-08-05,49.989583333333336,217.71527777777777,69.44444444444444,25.8,28.1,23.5,0.0,5,8,2008
2008-08-06,49.989583333333336,217.71527777777777,69.44444444444444,25.55,28.1,23.0,0.0,6,8,2008
2008-08-07,49.989583333333336,217.71527777777777,69.44444444444444,25.25,28.7,21.8,0.0,7,8,2008
2008-08-08,49.989583333333336,217.71527777777777,69.44444444444444,26.0,28.8,23.2,0.0,8,8,2008
2008-08-09,49.989583333333336,217.71527777777777,69.44444444444444,25.9,28.1,23.7,0.0,9,8,2008
2008-08-10,49.989583333333336,217.71527777777777,69.44444444444444,25.049999999999997,27.9,22.2,0.0,10,8,2008
2008-08-11,49.989583333333336,217.71527777777777,69.44444444444444,25.4,28.5,22.3,0.0,11,8,2008
2008-08-12,49.989583333333336,217.71527777777777,69.44444444444444,25.55,28.5,22.6,0.0,12,8,2008
2008-08-13,49.989583333333336,217.71527777777777,69.44444444444444,25.2,27.9,22.5,0.0,13,8,2008
2008-08-14,49.989583333333336,217.71527777777777,69.44444444444444,25.0,27.6,22.4,0.0,14,8,2008
2008-08-15,49.989583333333336,217.71527777777777,69.44444444444444,26.05,28.6,23.5,0.0,15,8,2008
2008-08-16,49.989583333333336,217.71527777777777,69.44444444444444,26.3,29.6,23.0,0.0,16,8,2008
2008-08-17,49.989583333333336,217.71527777777777,69.44444444444444,24.85,29.2,20.5,0.0,17,8,2008
2008-08-18,49.989583333333336,217.71527777777777,69.44444444444444,27.25,31.1,23.4,0.0,18,8,2008
2008-08-19,49.989583333333336,217.71527777777777,69.44444444444444,27.1,30.1,24.1,0.0,19,8,2008
2008-08-20,49.989583333333336,217.71527777777777,69.44444444444444,27.15,29.3,25.0,0.0,20,8,2008
2008-08-21,49.989583333333336,217.71527777777777,69.44444444444444,26.5,28.4,24.6,0.0,21,8,2008
2008-08-22,49.989583333333336,217.71527777777777,69.44444444444444,26.4,27.9,24.9,0.0,22,8,2008
2008-08-23,49.989583333333336,217.71527777777777,69.44444444444444,26.299999999999997,28.7,23.9,0.0,23,8,2008
2008-08-24,49.989583333333336,217.71527777777777,69.44444444444444,26.049999999999997,27.9,24.2,0.0,24,8,2008
2008-08-25,49.989583333333336,217.71527777777777,69.44444444444444,26.25,29.2,23.3,0.0,25,8,2008
2008-08-26,49.989583333333336,217.71527777777777,69.44444444444444,27.75,30.6,24.9,0.0,26,8,2008
2008-08-27,49.989583333333336,217.71527777777777,69.44444444444444,27.6,29.9,25.3,0.0,27,8,2008
2008-08-28,49.989583333333336,217.71527777777777,69.44444444444444,27.65,31.6,23.7,0.0,28,8,2008
2008-08-29,49.989583333333336,217.71527777777777,69.44444444444444,27.200000000000003,29.8,24.6,0.0,29,8,2008
2008-08-30,49.989583333333336,217.71527777777777,69.44444444444444,26.55,29.1,24.0,0.0,30,8,2008
2008-08-31,49.989583333333336,217.71527777777777,69.44444444444444,26.65,29.2,24.1,0.0,31,8,2008
2008-09-01,49.989583333333336,217.71527777777777,69.44444444444444,26.05,28.8,23.3,0.0,1,9,2008
2008-09-02,49.989583333333336,217.71527777777777,69.44444444444444,25.7,28.2,23.2,0.0,2,9,2008
2008-09-03,49.989583333333336,217.71527777777777,69.44444444444444,25.9,28.8,23.0,0.0,3,9,2008
2008-09-04,49.989583333333336,217.71527777777777,69.44444444444444,25.95,28.0,23.9,0.0,4,9,2008
2008-09-05,49.989583333333336,217.71527777777777,69.44444444444444,27.1,28.9,25.3,0.0,5,9,2008
2008-09-06,49.989583333333336,217.71527777777777,69.44444444444444,26.65,29.6,23.7,0.0,6,9,2008
2008-09-07,49.989583333333336,217.71527777777777,69.44444444444444,25.700000000000003,28.8,22.6,0.0,7,9,2008
2008-09-08,49.989583333333336,217.71527777777777,69.44444444444444,25.049999999999997,27.9,22.2,0.0,8,9,2008
2008-09-09,49.989583333333336,217.71527777777777,69.44444444444444,23.85,27.3,20.4,0.0,9,9,2008
2008-09-10,49.989583333333336,217.71527777777777,69.44444444444444,25.6,28.0,23.2,0.0,10,9,2008
2008-09-11,49.989583333333336,217.71527777777777,69.44444444444444,24.549999999999997,27.9,21.2,0.0,11,9,2008
2008-09-12,49.989583333333336,217.71527777777777,69.44444444444444,23.450000000000003,27.6,19.3,0.0,12,9,2008
2008-09-13,49.989583333333336,217.71527777777777,69.44444444444444,23.799999999999997,26.7,20.9,0.0,13,9,2008
2008-09-14,49.989583333333336,217.71527777777777,69.44444444444444,25.45,27.7,23.2,0.0,14,9,2008
2008-09-15,49.989583333333336,217.71527777777777,69.44444444444444,25.35,28.8,21.9,0.0,15,9,2008
2008-09-16,49.989583333333336,217.71527777777777,69.44444444444444,26.0,29.4,22.6,0.0,16,9,2008
2008-09-17,49.989583333333336,217.71527777777777,69.44444444444444,27.2,31.4,23.0,0.0,17,9,2008
2008-09-18,49.989583333333336,217.71527777777777,69.44444444444444,25.4,28.4,22.4,0.0,18,9,2008
2008-09-19,49.989583333333336,217.71527777777777,69.44444444444444,24.7,27.2,22.2,0.0,19,9,2008
2008-09-20,49.989583333333336,217.71527777777777,69.44444444444444,23.950000000000003,26.6,21.3,0.0,20,9,2008
2008-09-21,49.989583333333336,217.71527777777777,69.44444444444444,24.1,28.4,19.8,0.0,21,9,2008
2008-09-22,49.989583333333336,217.71527777777777,69.44444444444444,25.75,30.6,20.9,0.0,22,9,2008
2008-09-23,49.989583333333336,217.71527777777777,69.44444444444444,25.8,28.8,22.8,0.0,23,9,2008
2008-09-24,49.989583333333336,217.71527777777777,69.44444444444444,23.75,26.0,21.5,0.0,24,9,2008
2008-09-25,49.989583333333336,217.71527777777777,69.44444444444444,24.25,28.3,20.2,0.0,25,9,2008
2008-09-26,49.989583333333336,217.71527777777777,69.44444444444444,24.799999999999997,27.7,21.9,2.2,26,9,2008
2008-09-27,49.989583333333336,217.71527777777777,69.44444444444444,24.45,25.9,23.0,0.0,27,9,2008
2008-09-28,49.989583333333336,217.71527777777777,69.44444444444444,23.85,25.5,22.2,0.0,28,9,2008
2008-09-29,49.989583333333336,217.71527777777777,69.44444444444444,23.700000000000003,27.1,20.3,1.2000000000000002,29,9,2008
2008-09-30,49.989583333333336,217.71527777777777,69.44444444444444,23.35,25.8,20.9,0.0,30,9,2008
2008-10-01,49.989583333333336,217.71527777777777,69.44444444444444,21.9,24.2,19.6,0.0,1,10,2008
2008-10-02,49.989583333333336,217.71527777777777,69.44444444444444,21.75,24.8,18.7,0.0,2,10,2008
2008-10-03,49.989583333333336,217.71527777777777,69.44444444444444,22.1,26.1,18.1,0.0,3,10,2008
2008-10-04,49.989583333333336,217.71527777777777,69.44444444444444,25.55,31.1,20.0,0.0,4,10,2008
2008-10-05,49.989583333333336,217.71527777777777,69.44444444444444,26.2,30.7,21.7,0.0,5,10,2008
2008-10-06,49.989583333333336,217.71527777777777,69.44444444444444,23.700000000000003,26.3,21.1,0.0,6,10,2008
2008-10-07,49.989583333333336,217.71527777777777,69.44444444444444,22.7,24.9,20.5,0.0,7,10,2008
2008-10-08,49.989583333333336,217.71527777777777,69.44444444444444,21.299999999999997,24.4,18.2,0.0,8,10,2008
2008-10-09,49.989583333333336,217.71527777777777,69.44444444444444,21.2,24.5,17.9,0.0,9,10,2008
2008-10-10,49.989583333333336,217.71527777777777,69.44444444444444,21.05,24.1,18.0,0.0,10,10,2008
2008-10-11,49.989583333333336,217.71527777777777,69.44444444444444,21.25,24.4,18.1,0.0,11,10,2008
2008-10-12,49.989583333333336,217.71527777777777,69.44444444444444,21.9,25.5,18.3,0.0,12,10,2008
2008-10-13,49.989583333333336,217.71527777777777,69.44444444444444,23.1,27.1,19.1,0.0,13,10,2008
2008-10-14,49.989583333333336,217.71527777777777,69.44444444444444,28.15,36.0,20.3,3.85,14,10,2008
2008-10-15,49.989583333333336,217.71527777777777,69.44444444444444,22.200000000000003,24.6,19.8,1.45,15,10,2008
2008-10-16,49.989583333333336,217.71527777777777,69.44444444444444,21.2,23.5,18.9,6.65,16,10,2008
2008-10-17,49.989583333333336,217.71527777777777,69.44444444444444,21.200000000000003,23.8,18.6,0.0,17,10,2008
2008-10-18,49.989583333333336,217.71527777777777,69.44444444444444,21.049999999999997,23.9,18.2,0.0,18,10,2008
2008-10-19,49.989583333333336,217.71527777777777,69.44444444444444,23.35,26.5,20.2,0.0,19,10,2008
2008-10-20,49.989583333333336,217.71527777777777,69.44444444444444,23.2,26.4,20.0,0.0,20,10,2008
2008-10-21,49.989583333333336,217.71527777777777,69.44444444444444,22.85,24.8,20.9,0.0,21,10,2008
2008-10-22,49.989583333333336,217.71527777777777,69.44444444444444,20.75,24.2,17.3,91.95,22,10,2008
2008-10-23,49.989583333333336,217.71527777777777,69.44444444444444,20.6,23.5,17.7,0.0,23,10,2008
2008-10-24,49.989583333333336,217.71527777777777,69.44444444444444,20.35,23.2,17.5,0.0,24,10,2008
2008-10-25,49.989583333333336,217.71527777777777,69.44444444444444,20.9,23.2,18.6,1.1,25,10,2008
